 (1.222362776934159E-005,-6.668880142775753E-005)
 (6.939338546747110E-006,-5.746671469111386E-005)
 (-3.620729534825596E-005,-6.093855621728529E-004)
 (2.502390255682051E-003,6.033257542667730E-004)
 (1.384873433660651E-003,-1.261150189824760E-004)
 (8.835605616651277E-004,-2.797945732767085E-004)
 (5.800109256066176E-004,-2.951793785263286E-004)
 (3.896695985056328E-004,-2.693242305852274E-004)
 (2.657055464601595E-004,-2.342796985039653E-004)
 (1.829278820495184E-004,-1.992516012710838E-004)
 (1.271445270067949E-004,-1.677157954445393E-004)
 (8.918100911033293E-005,-1.409562838844168E-004)
 (6.289529058965573E-005,-1.189040796677847E-004)
 (4.430634622382688E-005,-1.008875992248068E-004)
 (3.089552846925154E-005,-8.611881399947288E-005)
 (2.107798763252921E-005,-7.392914319250662E-005)
 (1.381882185544890E-005,-6.379457189218680E-005)
 (8.407790446916867E-006,-5.529570726184302E-005)
 (-4.259154291109133E-006,-5.301915837735963E-004)
 (1.976074489177338E-003,7.785860381290650E-004)
 (1.141397567885715E-003,2.560245521329625E-005)
 (7.606522374060593E-004,-1.672843203322083E-004)
 (5.176507369424243E-004,-2.164424197931470E-004)
 (3.581909934693922E-004,-2.148684301088943E-004)
 (2.503183600677924E-004,-1.964812709891927E-004)
 (1.759496734264807E-004,-1.728064172780616E-004)
 (1.245384757074929E-004,-1.489861116712765E-004)
 (8.883603853638948E-005,-1.274879297204181E-004)
 (6.370300771490496E-005,-1.090812117624422E-004)
 (4.566926209743685E-005,-9.363595300322354E-005)
 (3.249361595460148E-005,-8.072359656802636E-005)
 (2.272486720768555E-005,-6.988593504939753E-005)
 (1.540565333515100E-005,-6.073915684725035E-005)
 (9.894639854169252E-006,-5.298649287282717E-005)
 (2.720385939764761E-005,-4.566942390245358E-004)
 (1.561174710852170E-003,9.034894462372937E-004)
 (9.415430923815443E-004,1.434910075274210E-004)
 (6.544370268011260E-004,-7.340129346223829E-005)
 (4.612704667425203E-004,-1.470085879009268E-004)
 (3.286381915199921E-004,-1.648989493311756E-004)
 (2.353899585498883E-004,-1.607755844555103E-004)
 (1.689466633008818E-004,-1.472711037831022E-004)
 (1.217769542585436E-004,-1.305866263499516E-004)
 (8.832753061376313E-005,-1.140768726798736E-004)
 (6.438147033100542E-005,-9.918598838562376E-005)
 (4.694674489734169E-005,-8.625679722385045E-005)
 (3.403150264829737E-005,-7.517385731652264E-005)
 (2.433933250597028E-005,-6.568690877957240E-005)
 (1.699605609291121E-005,-5.755101186314516E-005)
 (1.139032833395436E-005,-5.056082399991301E-005)
 (5.526655434598242E-005,-3.921536625770564E-004)
 (1.220858594321504E-003,9.848133957106725E-004)
 (7.731680754983102E-004,2.338108458794695E-004)
 (5.611122155203270E-004,4.306412166271073E-006)
 (4.096513330440492E-004,-8.631948847043154E-005)
 (3.005769998647057E-004,-1.194063743129002E-004)
 (2.207328370109668E-004,-1.272664741120994E-004)
 (1.618138385048606E-004,-1.227514250095492E-004)
 (1.187981216157803E-004,-1.126029252283381E-004)
 (8.762073730200071E-005,-1.007781849468482E-004)
 (6.490090852386205E-005,-8.924776651336798E-005)
 (4.810807786259335E-005,-7.876666710395625E-005)
 (3.550177237652692E-005,-6.949346625175776E-005)
 (2.592004507457298E-005,-6.135482417624819E-005)
 (1.856602311650229E-005,-5.424073156552454E-005)
 (1.288893186580436E-005,-4.802364288189981E-005)
 (7.815611531111842E-005,-3.384198410535837E-004)
 (9.328840596995977E-004,1.027843382990382E-003)
 (6.282232554134710E-004,3.013238818575612E-004)
 (4.778772413117284E-004,6.800130620650028E-005)
 (3.618205819988012E-004,-3.378546717834599E-005)
 (2.736363649859467E-004,-7.834794575579425E-005)
 (2.061690065543739E-004,-9.605025802468803E-005)
 (1.544566035057681E-004,-9.934990751309024E-005)
 (1.155434843268800E-004,-9.511672599294500E-005)
 (8.666833144610299E-005,-8.765455012780336E-005)
 (6.522725365344488E-005,-7.932760670246349E-005)
 (4.913027618014130E-005,-7.121168841457932E-005)
 (3.687902142105666E-005,-6.370464570236187E-005)
 (2.744214120927520E-005,-5.690898891668604E-005)
 (2.011393492777942E-005,-5.080772299415848E-005)
 (1.439193095981639E-005,-4.536313143060516E-005)
 (9.582112447738343E-005,-2.943675621924400E-004)
 (6.843814368857152E-004,1.039232711432584E-003)
 (5.014320250910281E-004,3.499430267119069E-004)
 (4.027233115283340E-004,1.195096074597052E-004)
 (3.170415342949402E-004,1.119541917659935E-005)
 (2.475162038641182E-004,-4.163034549803554E-005)
 (1.915520796132061E-004,-6.720017446866798E-005)
 (1.467741624656518E-004,-7.717063780355584E-005)
 (1.119315767312242E-004,-7.821260865082492E-005)
 (8.541163695307023E-005,-7.476614064024756E-005)
 (6.532076614889601E-005,-6.945444034833133E-005)
 (4.998435930424359E-005,-6.360960937596053E-005)
 (3.813902794822210E-005,-5.782139910414823E-005)
 (2.889092495502422E-005,-5.233829777232800E-005)
 (2.161574780823859E-005,-4.725761778954581E-005)
 (1.586965272980186E-005,-4.260233419988135E-005)
 (1.092308577992352E-004,-2.573673743356995E-004)
 (4.680172754597194E-004,1.026069339308002E-003)
 (3.893305131082857E-004,3.829571997086380E-004)
 (3.342151912677064E-004,1.603532617127728E-004)
 (2.747961514266307E-004,4.921081819161874E-005)
 (2.220069672719677E-004,-9.139076253349075E-006)
 (1.767631645461517E-004,-4.075839990106188E-005)
 (1.386845484645113E-004,-5.629295237779850E-005)
 (1.079021356180792E-004,-6.196831250898324E-005)
 (8.379704278325862E-005,-6.216918061858650E-005)
 (6.513301001679915E-005,-5.967409304854590E-005)
 (5.063089643653988E-005,-5.599063943095691E-005)
 (3.925344278903036E-005,-5.186577957492866E-005)
 (3.024083819636383E-005,-4.767339015584007E-005)
 (2.305958212856302E-005,-4.359935743410414E-005)
 (1.731777668896574E-005,-3.973342334465532E-005)
 (1.195524529458041E-004,-2.248274523925823E-004)
 (2.793639164565285E-004,9.945482814371145E-004)
 (2.895994370693432E-004,4.030617817234614E-004)
 (2.713409283990458E-004,1.917997656981148E-004)
 (2.347393299990061E-004,8.081790360510546E-005)
 (1.969786465610475E-004,1.926198986771136E-005)
 (1.617322331510235E-004,-1.676119174992291E-005)
 (1.301249423259841E-004,-3.679567135996028E-005)
 (1.033936530198535E-004,-4.645643766399306E-005)
 (8.177648636578059E-005,-4.993819298490012E-005)
 (6.462800722093487E-005,-5.004352677846407E-005)
 (5.103291458469942E-005,-4.839135163771203E-005)
 (4.018333108281650E-005,-4.587150538626866E-005)
 (3.146417380141713E-005,-4.294301753712704E-005)
 (2.442050129381489E-005,-3.985739956606083E-005)
 (1.871329251073247E-005,-3.676968884837261E-005)
 (1.276779322141134E-004,-1.949122597182811E-004)
 (1.153530916842868E-004,9.493905493431756E-004)
 (2.006115964109725E-004,4.123961273256356E-004)
 (2.134029735813226E-004,2.149180083425030E-004)
 (1.966660379087280E-004,1.065406559023437E-004)
 (1.723732953750714E-004,4.372790618059050E-005)
 (1.464333817725031E-004,4.772346588097482E-006)
 (1.210692874832214E-004,-1.876043101765761E-005)
 (9.837156201687607E-005,-3.177087302485151E-005)
 (7.930447604038497E-005,-3.813305204678378E-005)
 (6.375135412404295E-005,-4.059279070584944E-005)
 (5.114992136195024E-005,-4.084297385375466E-005)
 (4.090665482478084E-005,-3.984074763396072E-005)
 (3.253558150320777E-005,-3.812392042331734E-005)
 (2.567277767286544E-005,-3.601869446160066E-005)
 (2.003819347736218E-005,-3.371194080711234E-005)
 (5.008592872946706E-002,1.284871944093884E-002)
 (-0.351926844961459,2.149631219005205E-002)
 (3.099795341911974E-002,-8.467326956908994E-003)
 (5.453585708962132E-003,-2.559955786527022E-003)
 (2.008092744952172E-003,-1.421652063627441E-003)
 (9.482430562038427E-004,-9.050462788079240E-004)
 (5.058318886890805E-004,-6.195258490336957E-004)
 (2.885226663517913E-004,-4.447097555572351E-004)
 (1.709918443972009E-004,-3.297903114846317E-004)
 (1.035892341449341E-004,-2.508028949978884E-004)
 (6.321932366463626E-005,-1.949025166950871E-004)
 (3.813362260238445E-005,-1.543700855787779E-004)
 (2.204115100888404E-005,-1.242838921788837E-004)
 (1.147913958534592E-005,-1.014778547182930E-004)
 (4.436425976391011E-006,-8.385904297845730E-005)
 (-2.044593662413549E-005,-6.521801774776639E-005)
 (2.208416215730036E-002,-4.928737314209388E-003)
 (-3.984833231469258E-002,1.959537738418260E-003)
 (1.888157306429954E-002,-3.957625428394280E-003)
 (4.331034677863228E-003,-1.948405432226039E-003)
 (1.754232463618944E-003,-1.185669118884499E-003)
 (8.697106298746200E-004,-7.903203862608786E-004)
 (4.792516374742040E-004,-5.567268398490807E-004)
 (2.803617660765901E-004,-4.078578630180527E-004)
 (1.698133318510132E-004,-3.071573459910003E-004)
 (1.049965376392466E-004,-2.364040836326352E-004)
 (6.548350783689496E-005,-1.854835540544094E-004)
 (4.053301394585726E-005,-1.480722492303357E-004)
 (2.429489589465226E-005,-1.200123784011701E-004)
 (1.348334057193210E-005,-9.853710541368946E-005)
 (6.160580651404815E-006,-8.182019396953312E-005)
 (1.166100284082154E-006,-6.861574103371191E-005)
 (1.261787203115376E-002,-2.653801713412987E-003)
 (-1.074663456498321E-002,-4.227614731068121E-004)
 (1.030375279350360E-002,-2.045269854761649E-003)
 (3.334195813496124E-003,-1.447225315441377E-003)
 (1.503963278466249E-003,-9.748409882646596E-004)
 (7.870115726407877E-004,-6.831026938048821E-004)
 (4.491532444068984E-004,-4.962253337472041E-004)
 (2.698119664302615E-004,-3.714963250235194E-004)
 (1.670848592220266E-004,-2.843663447869679E-004)
 (1.054448468378025E-004,-2.216497677543579E-004)
 (6.713528026586478E-005,-1.756735050196816E-004)
 (4.255452266117442E-005,-1.414115011993817E-004)
 (2.630977565953548E-005,-1.154054112933334E-004)
 (1.534778233200633E-005,-9.532749158508118E-005)
 (7.820647514345951E-006,-7.956394863151844E-005)
 (2.603452261988956E-006,-6.701299221319518E-005)
 (8.070710862428176E-003,-1.351064610313915E-003)
 (-5.198336846519077E-003,-1.085082982503001E-003)
 (6.413026205112739E-003,-1.017502601787676E-003)
 (2.572050453328555E-003,-1.043475512251392E-003)
 (1.279921779812531E-003,-7.875706090630200E-004)
 (7.067480984946615E-004,-5.833322768325975E-004)
 (4.179538793472109E-004,-4.381765671189699E-004)
 (2.579418351575019E-004,-3.357907605069577E-004)
 (1.633538862473938E-004,-2.615592986151814E-004)
 (1.051865119909631E-004,-2.066386027460681E-004)
 (6.832356528829590E-005,-1.655376896849327E-004)
 (4.428868579247762E-005,-1.344317707537155E-004)
 (2.816269394444968E-005,-1.105302532370394E-004)
 (1.711571807848003E-005,-9.187576768771472E-005)
 (9.437047719842398E-006,-7.710366461077608E-005)
 (4.029027411906659E-006,-6.524447691065807E-005)
 (5.640324046629659E-003,-5.397063553717299E-004)
 (-3.206562320531503E-003,-1.314224602193731E-003)
 (4.440258057429427E-003,-4.041029991477551E-004)
 (2.016464330884800E-003,-7.266469082580963E-004)
 (1.089877660726590E-003,-6.230636619329517E-004)
 (6.327759146915497E-004,-4.910602273660562E-004)
 (3.874331569624884E-004,-3.827756224549861E-004)
 (2.455845474048521E-004,-3.009096967976085E-004)
 (1.590180218967227E-004,-2.388543651580331E-004)
 (1.044558969707037E-004,-1.914516804937398E-004)
 (6.918156285728170E-005,-1.551418149701466E-004)
 (4.578726529651933E-005,-1.271690840035585E-004)
 (2.987496622381761E-005,-1.053886850911245E-004)
 (1.880812396155571E-005,-8.818816553243294E-005)
 (1.101001068131712E-005,-7.443624932922678E-005)
 (5.453992889806495E-006,-6.331174793795653E-005)
 (4.175723304736005E-003,4.216416639064857E-007)
 (-2.195599084814558E-003,-1.381373802409179E-003)
 (3.291751290199677E-003,-7.240808099611687E-007)
 (1.612156391441136E-003,-4.811195651878469E-004)
 (9.322311544299268E-004,-4.804457948860255E-004)
 (5.665477150462807E-004,-4.064328768177431E-004)
 (3.585633492552525E-004,-3.302113608048560E-004)
 (2.332922722919894E-004,-2.670027411251868E-004)
 (1.543963523387453E-004,-2.163638844185251E-004)
 (1.034224603794677E-004,-1.761776787884258E-004)
 (6.980393698189714E-005,-1.445347126427644E-004)
 (4.712822717646342E-005,-1.196723251301065E-004)
 (3.148161400721891E-005,-1.000168920630272E-004)
 (2.045845039383610E-005,-8.430297429138259E-005)
 (1.257133748766803E-005,-7.160141674789720E-005)
 (6.881958180980391E-006,-6.122604603161984E-005)
 (3.200377813632268E-003,3.588258990444760E-004)
 (-1.577786121076067E-003,-1.376733960314756E-003)
 (2.538346830252792E-003,2.657855307013194E-004)
 (1.311757807358355E-003,-2.906425681725988E-004)
 (8.018936653901851E-004,-3.581088787986225E-004)
 (5.079283660859813E-004,-3.294982828181502E-004)
 (3.317220714271368E-004,-2.806683925416868E-004)
 (2.213760356705101E-004,-2.342382424224039E-004)
 (1.496815514002878E-004,-1.942057294685105E-004)
 (1.021974805910583E-004,-1.608864012797744E-004)
 (7.026222761902505E-005,-1.337885617071468E-004)
 (4.835203709031372E-005,-1.119807285273167E-004)
 (3.301054760086280E-005,-9.444030991412935E-005)
 (2.205839903141369E-005,-8.022455662004763E-005)
 (1.412287700375319E-005,-6.859055979903759E-005)
 (8.320403793451856E-006,-5.900456806132189E-005)
 (2.502390255682052E-003,6.033257542667730E-004)
 (-1.153724117369795E-003,-1.338826335422138E-003)
 (2.001077383686788E-003,4.496461999723789E-004)
 (1.081323797602402E-003,-1.414998242320981E-004)
 (6.932192345647751E-004,-2.539394253355405E-004)
 (4.560468735598861E-004,-2.601348464462745E-004)
 (3.068919340958446E-004,-2.342961333519278E-004)
 (2.099221914187521E-004,-2.027438926765215E-004)
 (1.449643641510166E-004,-1.724920897128093E-004)
 (1.008588084884097E-004,-1.456635912264625E-004)
 (7.059206474450418E-005,-1.229398034414388E-004)
 (4.948447283508020E-005,-1.041352944424508E-004)
 (3.448880538779755E-005,-8.869792841600379E-005)
 (2.363636268854399E-005,-7.598424269771670E-005)
 (1.566695622399721E-005,-6.543027856216284E-005)
 (9.772111481925946E-006,-5.663716343611633E-005)
 (1.976074489177338E-003,7.785860381290652E-004)
 (-8.389360755825977E-004,-1.283175166689208E-003)
 (1.595329158697462E-003,5.856992625834198E-004)
 (8.983960674226159E-004,-2.355564424724221E-005)
 (6.011924939307884E-004,-1.657103306488271E-004)
 (4.097781035429238E-004,-1.980552606724376E-004)
 (2.838223068262575E-004,-1.911935763987194E-004)
 (1.989071623470335E-004,-1.726609653817169E-004)
 (1.402472362572208E-004,-1.513082353277206E-004)
 (9.940544488293480E-005,-1.305793937126549E-004)
 (7.080229291892131E-005,-1.120426709611994E-004)
 (5.052736157206913E-005,-9.616885532724506E-005)
 (3.590051334552175E-005,-8.279829148142488E-005)
 (2.517440208711262E-005,-7.157681836812924E-005)
 (1.721385372670337E-005,-6.213327107497437E-005)
 (1.123281620614052E-005,-5.414193259501783E-005)
 (1.561174710852170E-003,9.034894462372934E-004)
 (-5.924277590730114E-004,-1.216692677734466E-003)
 (1.274068645272134E-003,6.865971452478808E-004)
 (7.483765323227443E-004,6.988371308885321E-005)
 (5.218047515790291E-004,-9.129165489232816E-005)
 (3.680222337729136E-004,-1.428852230249646E-004)
 (2.621948962711562E-004,-1.513944686589902E-004)
 (1.882202495089258E-004,-1.440911070222179E-004)
 (1.354972396552655E-004,-1.307613501129575E-004)
 (9.783089397858276E-005,-1.156957420569194E-004)
 (7.089280518009973E-005,-1.011476815181003E-004)
 (5.146622808196064E-005,-8.810304847829594E-005)
 (3.725457475553293E-005,-7.676984868889100E-005)
 (2.668822623128406E-005,-6.703796039878691E-005)
 (1.873360474701315E-005,-5.869672091634025E-005)
 (1.270002624170533E-005,-5.152780742542265E-005)
 (1.220858594321505E-003,9.848133957106725E-004)
 (-3.924239644771765E-004,-1.143156212408249E-003)
 (1.008802734343495E-003,7.553089619974970E-004)
 (6.217071930218401E-004,1.431849452425955E-004)
 (4.520378823412923E-004,-2.878047367627683E-005)
 (3.298071701920278E-004,-9.417958826877111E-005)
 (2.416580013586318E-004,-1.148913252106595E-004)
 (1.777171201212518E-004,-1.171179743310835E-004)
 (1.306364541937387E-004,-1.109266847271704E-004)
 (9.607829283593281E-005,-1.010725067958066E-004)
 (7.082790664073228E-005,-9.029708553743643E-005)
 (5.229460303779476E-005,-7.997456566116949E-005)
 (3.852635055839019E-005,-7.062802502639357E-005)
 (2.814775042002144E-005,-6.237937364220300E-005)
 (2.024295382387488E-005,-5.513773549262345E-005)
 (1.417082025336869E-005,-4.879961346106299E-005)
 (9.328840596995978E-004,1.027843382990383E-003)
 (-2.265046889750459E-004,-1.064939342186403E-003)
 (7.825380455978397E-004,7.945208073392991E-004)
 (5.121665961001565E-004,1.995371084727326E-004)
 (3.896930242989509E-004,2.343882762903177E-005)
 (2.943532235665811E-004,-5.148777944656077E-005)
 (2.219239619372957E-004,-8.164759524428061E-005)
 (1.672558873724842E-004,-9.181707650484717E-005)
 (1.255814506274763E-004,-9.188773164696759E-005)
 (9.410240653007112E-005,-8.678978256774132E-005)
 (7.057135397279881E-005,-7.953863183991921E-005)
 (5.297599889435983E-005,-7.182056399024604E-005)
 (3.969339596833867E-005,-6.441603162755894E-005)
 (2.955081513719652E-005,-5.760337978161815E-005)
 (2.172013724131121E-005,-5.146439735313272E-005)
 (1.562963777964649E-005,-4.597213380927728E-005)
 (6.843814368857152E-004,1.039232711432584E-003)
 (-8.712828731731622E-005,-9.836572469131325E-004)
 (5.856727233231511E-004,8.087992921803778E-004)
 (4.157502478575659E-004,2.416288384287428E-004)
 (3.331979810969409E-004,6.668384278489517E-005)
 (2.610774100453051E-004,-1.437440979304777E-005)
 (2.027382867159874E-004,-5.160080883304701E-005)
 (1.567094938792787E-004,-6.824214531540756E-005)
 (1.202542226876344E-004,-7.372416979263110E-005)
 (9.184070592974374E-005,-7.290090835864203E-005)
 (7.007523010841885E-005,-6.892130966787676E-005)
 (5.347543479287435E-005,-6.366623007651902E-005)
 (4.073625630596802E-005,-5.812650804409387E-005)
 (3.086385080614263E-005,-5.274071911838521E-005)
 (2.314482987658666E-005,-4.768301418266353E-005)
 (1.706226459578709E-005,-4.302775862529861E-005)
 (4.680172754597195E-004,1.026069339308003E-003)
 (3.054409544784627E-005,-9.004795139350336E-004)
 (4.129019536190861E-004,8.034654013120269E-004)
 (3.299114732673187E-004,2.718147561875070E-004)
 (2.814260071127418E-004,1.020033672675800E-004)
 (2.295523487011787E-004,1.759149454389987E-005)
 (1.839283511901280E-004,-2.467362873022396E-005)
 (1.459807516992228E-004,-4.643376003189311E-005)
 (1.145794556303045E-004,-5.649382048787317E-005)
 (8.923810285276233E-005,-5.947322493858182E-005)
 (6.929492920299899E-005,-5.848572700099751E-005)
 (5.375555636928964E-005,-5.554923319251766E-005)
 (4.161829184480061E-005,-5.179825000941422E-005)
 (3.207218671821184E-005,-4.779174685381945E-005)
 (2.449903275676720E-005,-4.380745606639125E-005)
 (1.845118604927367E-005,-3.999477260857020E-005)
 (2.793639164565284E-004,9.945482814371145E-004)
 (1.297879735585874E-004,-8.163139521062564E-004)
 (2.611054077861726E-004,7.832862654117130E-004)
 (2.529978386690395E-004,2.920799196304500E-004)
 (2.335802449610735E-004,1.302438519606950E-004)
 (1.994929165887921E-004,4.479472198757490E-005)
 (1.653713557359958E-004,-7.724897423699443E-007)
 (1.350009438442225E-004,-2.642195805387634E-005)
 (1.085077756724183E-004,-4.027742668082837E-005)
 (8.624517387456293E-005,-4.656177145725676E-005)
 (6.818139372954547E-005,-4.828601784414808E-005)
 (5.377842371905203E-005,-4.752368052702071E-005)
 (4.231375730228174E-005,-4.546286378709826E-005)
 (3.313965857746318E-005,-4.278588741593246E-005)
 (2.575696501833395E-005,-3.985530681943881E-005)
 (1.978957785445390E-005,-3.686390507958313E-005)
 (1.153530916842868E-004,9.493905493431758E-004)
 (2.129364369408131E-004,-7.319066817358134E-004)
 (1.281444688548602E-004,7.519124303601043E-004)
 (1.838746607381990E-004,3.040187748853520E-004)
 (1.891102310476581E-004,1.521052586208452E-004)
 (1.707261243063805E-004,6.758509630991416E-005)
 (1.470092010855540E-004,2.019512857485927E-005)
 (1.237356563068125E-004,-8.238095419594631E-006)
 (1.020022015060593E-004,-2.512261003899042E-005)
 (8.281844010045753E-005,-3.423061168445718E-005)
 (6.670304327829215E-005,-3.838323519468900E-005)
 (5.350808758687339E-005,-3.959056448605549E-005)
 (4.277884804106469E-005,-3.912614664375305E-005)
 (3.404385099572284E-005,-3.773552167195916E-005)
 (2.690099730770383E-005,-3.581716676882902E-005)
 (2.104571012504718E-005,-3.365158408594019E-005)
 (-3.123864460040184E-003,-2.225950657000324E-002)
 (2.984705428770137E-002,-1.654596027702660E-002)
 (-0.383654951061142,-2.553785943719878E-002)
 (2.796740952647093E-002,-9.323489447147237E-003)
 (5.170700171713496E-003,-2.339217804272792E-003)
 (1.855330854459641E-003,-1.277307115970619E-003)
 (8.610574806203459E-004,-8.066232199347888E-004)
 (4.538773816448923E-004,-5.505282937404346E-004)
 (2.563511246443711E-004,-3.951478426436188E-004)
 (1.504048992481160E-004,-2.933255755665281E-004)
 (9.008812964780030E-005,-2.233676408717466E-004)
 (5.421269271248702E-005,-1.738458050909911E-004)
 (3.206608473350388E-005,-1.379425906395808E-004)
 (1.793753048323830E-005,-1.112942970917950E-004)
 (8.703955284452251E-006,-9.108421952254058E-005)
 (-1.469403389173647E-005,-6.931288986029628E-005)
 (5.462532577756196E-003,-2.451462282543111E-003)
 (1.888157306429954E-002,-3.957625428394280E-003)
 (-4.097983021458643E-002,2.462594588736303E-003)
 (1.837586204316490E-002,-3.662944150544580E-003)
 (4.072299722875947E-003,-1.761432272077957E-003)
 (1.610749537368085E-003,-1.059783690167124E-003)
 (7.860727872122776E-004,-7.025391408645135E-004)
 (4.285482868379100E-004,-4.941305061415909E-004)
 (2.484794638852546E-004,-3.622895123481917E-004)
 (1.491213505033960E-004,-2.732647994504613E-004)
 (9.123636458558814E-005,-2.106685829350218E-004)
 (5.617719808590047E-005,-1.655807290715817E-004)
